cost,event_id,home,opponent,player_id,player_name,position_id,round,season,team,dgw,alt_player_id,unique_round,dataset
4.0,1040192,0,POR,423559.0,Tate Schmitt,4.0,26,2019,RSL,0,423559,94.0,live
6.4,1040192,0,POR,77994.0,Marcelo Silva,2.0,26,2019,RSL,0,77994,94.0,live
11.2,1040192,0,POR,196666.0,Jefferson Savarino,3.0,26,2019,RSL,0,196666,94.0,live
7.4,1040192,0,POR,96201.0,Donny Toia,2.0,26,2019,RSL,0,96201,94.0,live
4.0,1040192,0,POR,427221.0,Julian Vazquez,4.0,26,2019,RSL,0,427221,94.0,live
7.3,1040187,0,LAFC,60244.0,Osvaldo Alonso,3.0,26,2019,MIN,0,60244,94.0,live
8.1,1040187,0,LAFC,95330.0,Michael Boxall,2.0,26,2019,MIN,0,95330,94.0,live
7.1,1040187,0,LAFC,445140.0,Thomas Chacon,3.0,26,2019,MIN,0,445140,94.0,live
10.1,1040187,0,LAFC,81185.0,Jan Gregus,3.0,26,2019,MIN,0,81185,94.0,live
6.1,1040187,0,LAFC,474163.0,Hassani Dotson,2.0,26,2019,MIN,0,474163,94.0,live
7.4,1040187,0,LAFC,110583.0,Ethan Finlay,3.0,26,2019,MIN,0,110583,94.0,live
6.3,1040187,0,LAFC,198923.0,Chase Gasper,2.0,26,2019,MIN,0,198923,94.0,live
4.9,1040187,0,LAFC,110596.0,Miguel Ibarra,3.0,26,2019,MIN,0,110596,94.0,live
7.0,1040187,0,LAFC,153089.0,Romario Ibarra,4.0,26,2019,MIN,0,153089,94.0,live
4.6,1040187,0,LAFC,186250.0,Brent Kallman,2.0,26,2019,MIN,0,186250,94.0,live
5.9,1040187,0,LAFC,108839.0,Robin Lod,3.0,26,2019,MIN,0,108839,94.0,live
4.6,1040192,0,POR,194187.0,Sebastian Saucedo,3.0,26,2019,RSL,0,194187,94.0,live
4.0,1040187,0,LAFC,442461.0,Carter Manley,2.0,26,2019,MIN,0,442461,94.0,live
5.5,1040187,0,LAFC,131841.0,Collin Martin,3.0,26,2019,MIN,0,131841,94.0,live
7.8,1040187,0,LAFC,20487.0,Vito Mannone,1.0,26,2019,MIN,0,20487,94.0,live
4.6,1040187,0,LAFC,202195.0,Abu Danladi,4.0,26,2019,MIN,0,202195,94.0,live
10.7,1040192,0,POR,84481.0,Albert Rusnak,3.0,26,2019,RSL,0,84481,94.0,live
7.8,1040192,0,POR,68431.0,Damir Kreilach,3.0,26,2019,RSL,0,68431,94.0,live
6.0,1040192,0,POR,110619.0,Kelyn Rowe,3.0,26,2019,RSL,0,110619,94.0,live
4.0,1040192,0,POR,223355.0,Luis Arriaga,3.0,26,2019,RSL,0,223355,94.0,live
5.3,1040192,0,POR,197422.0,Corey Baird,4.0,26,2019,RSL,0,197422,94.0,live
8.3,1040187,0,LAFC,85595.0,Romain Metanire,2.0,26,2019,MIN,0,85595,94.0,live
7.0,1040192,0,POR,15517.0,Kyle Beckerman,3.0,26,2019,RSL,0,15517,94.0,live
4.5,1040192,0,POR,50136.0,Tony Beltran,2.0,26,2019,RSL,0,50136,94.0,live
4.5,1040192,0,POR,202198.0,Nick Besler,3.0,26,2019,RSL,0,202198,94.0,live
6.4,1040192,0,POR,120608.0,Everton Luiz,3.0,26,2019,RSL,0,120608,94.0,live
9.2,1040192,0,POR,183390.0,Justen Glad,2.0,26,2019,RSL,0,183390,94.0,live
4.5,1040192,0,POR,103903.0,Adam Henley,2.0,26,2019,RSL,0,103903,94.0,live
7.4,1040192,0,POR,248022.0,Aaron Herrera,2.0,26,2019,RSL,0,248022,94.0,live
4.5,1040192,0,POR,244897.0,Erik Holt,2.0,26,2019,RSL,0,244897,94.0,live
4.0,1040192,0,POR,88460.0,Alex Horwath,1.0,26,2019,RSL,0,88460,94.0,live
7.2,1040192,0,POR,198270.0,Sam Johnson,4.0,26,2019,RSL,0,198270,94.0,live
4.8,1040192,0,POR,178386.0,Brooks Lennon,2.0,26,2019,RSL,0,178386,94.0,live
5.5,1040192,0,POR,153453.0,Luke Mulholland,3.0,26,2019,RSL,0,153453,94.0,live
4.0,1040192,0,POR,250679.0,David Ochoa,1.0,26,2019,RSL,0,250679,94.0,live
7.5,1040192,0,POR,19053.0,Nedum Onuoha,2.0,26,2019,RSL,0,19053,94.0,live
5.4,1040192,0,POR,95278.0,Joao Plata,3.0,26,2019,RSL,0,95278,94.0,live
4.3,1040192,0,POR,177984.0,Justin Portillo,3.0,26,2019,RSL,0,177984,94.0,live
4.5,1040192,0,POR,234586.0,Andrew Putna,1.0,26,2019,RSL,0,234586,94.0,live
8.5,1040192,0,POR,15310.0,Nick Rimando,1.0,26,2019,RSL,0,15310,94.0,live
5.0,1040192,0,POR,218539.0,Pablo Ruiz,3.0,26,2019,RSL,0,218539,94.0,live
5.5,1040187,0,LAFC,49381.0,Wilfried Moimbe,2.0,26,2019,MIN,0,49381,94.0,live
11.6,1040194,0,VAN,55831.0,Maximiliano Moralez,3.0,26,2019,NYC,0,55831,94.0,live
4.1,1040187,0,LAFC,106519.0,Lawrence Olum,3.0,26,2019,MIN,0,106519,94.0,live
5.4,1040194,0,VAN,244299.0,Keaton Parks,3.0,26,2019,NYC,0,244299,94.0,live
8.6,1040194,0,VAN,88909.0,Alexander Ring,3.0,26,2019,NYC,0,88909,94.0,live
4.3,1040194,0,VAN,212020.0,Tony Rocha,2.0,26,2019,NYC,0,212020,94.0,live
5.1,1040194,0,VAN,215471.0,James Sands,2.0,26,2019,NYC,0,215471,94.0,live
4.0,1040194,0,VAN,427426.0,Joe Scally,2.0,26,2019,NYC,0,427426,94.0,live
4.9,1040194,0,VAN,151939.0,Brad Stuver,1.0,26,2019,NYC,0,151939,94.0,live
4.0,1040194,0,VAN,163529.0,Ben Sweat,2.0,26,2019,NYC,0,163529,94.0,live
7.2,1040194,0,VAN,153390.0,Ismael Tajouri-Shradi,3.0,26,2019,NYC,0,153390,94.0,live
8.5,1040194,0,VAN,66284.0,Anton Tinnerholm,2.0,26,2019,NYC,0,66284,94.0,live
4.3,1040194,0,VAN,424432.0,Juan Torres,3.0,26,2019,NYC,0,424432,94.0,live
4.0,1040192,1,RSL,149675.0,Dairon Asprilla,3.0,26,2019,POR,0,149675,94.0,live
5.4,1040192,1,RSL,94305.0,Jeff Attinella,1.0,26,2019,POR,0,94305,94.0,live
10.2,1040192,1,RSL,55820.0,Sebastian Blanco,3.0,26,2019,POR,0,55820,94.0,live
6.0,1040192,1,RSL,181958.0,Julio Cascante,2.0,26,2019,POR,0,181958,94.0,live
8.2,1040192,1,RSL,96622.0,Diego Chara,3.0,26,2019,POR,0,96622,94.0,live
6.9,1040192,1,RSL,111806.0,Steve Clark,1.0,26,2019,POR,0,111806,94.0,live
5.5,1040192,1,RSL,218552.0,Tomas Conechny,3.0,26,2019,POR,0,218552,94.0,live
5.7,1040192,1,RSL,45269.0,Claude Dielna,2.0,26,2019,POR,0,45269,94.0,live
5.6,1040192,1,RSL,235290.0,Jeremy Ebobisse,4.0,26,2019,POR,0,235290,94.0,live
5.0,1040192,0,POR,177980.0,Jordan Allen,3.0,26,2019,RSL,0,177980,94.0,live
4.5,1040192,1,RSL,242130.0,Marco Farfan,2.0,26,2019,POR,0,242130,94.0,live
5.5,1040194,0,VAN,164489.0,Ebenezer Ofori,3.0,26,2019,NYC,0,164489,94.0,live
8.1,1040187,0,LAFC,77952.0,Kevin Molino,3.0,26,2019,MIN,0,77952,94.0,live
4.0,1040194,0,VAN,234177.0,Abdi Mohamed,2.0,26,2019,NYC,0,234177,94.0,live
4.0,1040194,0,VAN,164480.0,Eric Miller,2.0,26,2019,NYC,0,164480,94.0,live
4.0,1040187,0,LAFC,442451.0,Wyatt Omsberg,2.0,26,2019,MIN,0,442451,94.0,live
9.1,1040187,0,LAFC,78023.0,Ike Opara,2.0,26,2019,MIN,0,78023,94.0,live
8.6,1040187,0,LAFC,59403.0,Carlos Darwin Quintero,4.0,26,2019,MIN,0,59403,94.0,live
5.9,1040187,0,LAFC,149694.0,Angelo Rodriguez,4.0,26,2019,MIN,0,149694,94.0,live
6.1,1040187,0,LAFC,63954.0,Rasmus Schuller,3.0,26,2019,MIN,0,63954,94.0,live
4.5,1040187,0,LAFC,77521.0,Bobby Shuttleworth,1.0,26,2019,MIN,0,77521,94.0,live
4.0,1040187,0,LAFC,234433.0,Dayne St. Clair,1.0,26,2019,MIN,0,234433,94.0,live
5.1,1040187,0,LAFC,249164.0,Mason Toye,4.0,26,2019,MIN,0,249164,94.0,live
10.5,1040194,0,VAN,100819.0,Heber Araujo dos Santos,4.0,26,2019,NYC,0,100819,94.0,live
4.0,1040194,0,VAN,234311.0,Luis Barraza,1.0,26,2019,NYC,0,234311,94.0,live
4.3,1040194,0,VAN,213700.0,Daniel Bedoya,3.0,26,2019,NYC,0,213700,94.0,live
4.0,1040194,0,VAN,209818.0,Jeff Caldwell,1.0,26,2019,NYC,0,209818,94.0,live
6.5,1040194,0,VAN,159710.0,Alexander Callens,2.0,26,2019,NYC,0,159710,94.0,live
8.0,1040194,0,VAN,247670.0,Valentin Castellanos,4.0,26,2019,NYC,0,247670,94.0,live
6.4,1040194,0,VAN,57876.0,Maxime Chanot,2.0,26,2019,NYC,0,57876,94.0,live
4.0,1040194,0,VAN,427396.0,Justin Haak,3.0,26,2019,NYC,0,427396,94.0,live
4.0,1040194,0,VAN,131371.0,Sebastien Ibeagha,2.0,26,2019,NYC,0,131371,94.0,live
6.5,1040194,0,VAN,78013.0,Sean Johnson,1.0,26,2019,NYC,0,78013,94.0,live
5.3,1040194,0,VAN,43194.0,Gary Mackay-Steven,3.0,26,2019,NYC,0,43194,94.0,live
5.7,1040194,0,VAN,180593.0,Ronald Matarrita,2.0,26,2019,NYC,0,180593,94.0,live
5.9,1040194,0,VAN,167227.0,Jesus Medina,3.0,26,2019,NYC,0,167227,94.0,live
7.6,1040194,0,VAN,120621.0,Alexandru Mitrita,4.0,26,2019,NYC,0,120621,94.0,live
4.3,1040195,0,SEA,243943.0,Ethan Zubak,4.0,26,2019,LA,0,243943,94.0,live
8.8,1040189,0,NE,37368.0,Michael Bradley,3.0,26,2019,TOR,0,37368,94.0,live
5.0,1040195,0,SEA,82521.0,Juninho Vitor Junior,3.0,26,2019,LA,0,82521,94.0,live
13.2,1040189,1,TOR,88554.0,Carles Gil,3.0,26,2019,NE,0,88554,94.0,live
5.0,1040189,1,TOR,209256.0,Zachary Herivaux,3.0,26,2019,NE,0,209256,94.0,live
5.3,1040189,1,TOR,234675.0,DeJuan Jones,2.0,26,2019,NE,0,234675,94.0,live
4.6,1040189,1,TOR,41556.0,Brad Knighton,1.0,26,2019,NE,0,41556,94.0,live
6.0,1040189,1,TOR,28565.0,Michael Mancienne,2.0,26,2019,NE,0,28565,94.0,live
8.0,1040189,1,TOR,153082.0,Cristian Penilla,3.0,26,2019,NE,0,153082,94.0,live
4.9,1040189,1,TOR,220150.0,Justin Rennicks,4.0,26,2019,NE,0,220150,94.0,live
4.5,1040189,1,TOR,114236.0,Gabriel Somi,2.0,26,2019,NE,0,114236,94.0,live
6.6,1040189,1,TOR,224068.0,Matt Turner,1.0,26,2019,NE,0,224068,94.0,live
5.0,1040189,1,TOR,180233.0,Brian Wright,4.0,26,2019,NE,0,180233,94.0,live
4.5,1040189,1,TOR,105713.0,Wilfried Zahibo,3.0,26,2019,NE,0,105713,94.0,live
4.3,1040189,0,NE,215474.0,Ayo Akinola,4.0,26,2019,TOR,0,215474,94.0,live
10.2,1040189,0,NE,41574.0,Jozy Altidore,4.0,26,2019,TOR,0,41574,94.0,live
5.0,1040189,0,NE,226311.0,Jon Bakero,3.0,26,2019,TOR,0,226311,94.0,live
7.2,1040189,0,NE,89038.0,Nicolas Benezet,3.0,26,2019,TOR,0,89038,94.0,live
5.0,1040189,0,NE,163484.0,Alex Bono,1.0,26,2019,TOR,0,163484,94.0,live
5.1,1040189,0,NE,107941.0,Terrence Boyd,4.0,26,2019,TOR,0,107941,94.0,live
4.8,1040189,0,NE,112998.0,Jay Chapman,3.0,26,2019,TOR,0,112998,94.0,live
5.5,1040189,0,NE,42584.0,Laurent Ciman,2.0,26,2019,TOR,0,42584,94.0,live
7.4,1040189,0,NE,172981.0,Auro,2.0,26,2019,TOR,0,172981,94.0,live
4.0,1040189,0,NE,244377.0,Aidan Daniels,3.0,26,2019,TOR,0,244377,94.0,live
4.0,1040189,1,TOR,224546.0,Nicolas Firmino,3.0,26,2019,NE,0,224546,94.0,live
5.8,1040189,0,NE,110580.0,Nick DeLeon,3.0,26,2019,TOR,0,110580,94.0,live
6.0,1040189,1,TOR,151940.0,Andrew Farrell,2.0,26,2019,NE,0,151940,94.0,live
7.4,1040189,1,TOR,67704.0,Antonio Delamea,2.0,26,2019,NE,0,67704,94.0,live
10.2,1040192,1,RSL,170847.0,Brian Fernandez,4.0,26,2019,POR,0,170847,94.0,live
7.1,1040193,1,ORL,55111.0,Andres Rios,4.0,26,2019,SJ,0,55111,94.0,live
4.9,1040193,1,ORL,50081.0,Shea Salinas,3.0,26,2019,SJ,0,50081,94.0,live
6.0,1040193,1,ORL,176907.0,Judson Silva Tavares,3.0,26,2019,SJ,0,176907,94.0,live
4.5,1040193,1,ORL,221400.0,Andrew Tarbell,1.0,26,2019,SJ,0,221400,94.0,live
7.5,1040193,1,ORL,178211.0,Tommy Thompson,2.0,26,2019,SJ,0,178211,94.0,live
5.1,1040193,1,ORL,55024.0,Daniel Vega,1.0,26,2019,SJ,0,55024,94.0,live
7.4,1040193,1,ORL,41647.0,Chris Wondolowski,4.0,26,2019,SJ,0,41647,94.0,live
7.6,1040193,1,ORL,245628.0,Jackson Yueill,3.0,26,2019,SJ,0,245628,94.0,live
6.2,1040189,1,TOR,83905.0,Juan Agudelo,3.0,26,2019,NE,0,83905,94.0,live
5.0,1040189,1,TOR,223234.0,Isaac Angking,3.0,26,2019,NE,0,223234,94.0,live
5.1,1040189,1,TOR,95228.0,Jalil Anibaba,2.0,26,2019,NE,0,95228,94.0,live
10.9,1040189,1,TOR,55110.0,Gustavo Bou,4.0,26,2019,NE,0,55110,94.0,live
4.5,1040189,1,TOR,424622.0,Tajon Buchanan,3.0,26,2019,NE,0,424622,94.0,live
6.4,1040189,1,TOR,82524.0,Teal Bunbury,4.0,26,2019,NE,0,82524,94.0,live
6.5,1040189,1,TOR,442431.0,Brandon Bye,2.0,26,2019,NE,0,442431,94.0,live
6.3,1040189,1,TOR,150276.0,Juan Caicedo,4.0,26,2019,NE,0,150276,94.0,live
6.1,1040189,1,TOR,219527.0,Luis Alberto Caicedo,3.0,26,2019,NE,0,219527,94.0,live
4.0,1040189,1,TOR,151955.0,Scott Caldwell,3.0,26,2019,NE,0,151955,94.0,live
7.5,1040189,1,TOR,53477.0,Edgar Castillo,2.0,26,2019,NE,0,53477,94.0,live
4.5,1040189,1,TOR,101135.0,Cody Cropper,1.0,26,2019,NE,0,101135,94.0,live
6.0,1040189,1,TOR,95284.0,Diego Fagundez,3.0,26,2019,NE,0,95284,94.0,live
4.0,1040195,0,SEA,234585.0,Justin Vom Steeg,1.0,26,2019,LA,0,234585,94.0,live
7.9,1040189,0,NE,114579.0,Marky Delgado,3.0,26,2019,TOR,0,114579,94.0,live
4.0,1040189,0,NE,421818.0,Julian Dunn,2.0,26,2019,TOR,0,421818,94.0,live
7.6,1040195,0,SEA,94932.0,David Bingham,1.0,26,2019,LA,0,94932,94.0,live
4.0,1040195,0,SEA,95259.0,Servando Carrasco,3.0,26,2019,LA,0,95259,94.0,live
7.2,1040195,0,SEA,102407.0,Joe Corona,3.0,26,2019,LA,0,102407,94.0,live
4.3,1040195,0,SEA,474153.0,Emil Cuello,3.0,26,2019,LA,0,474153,94.0,live
8.5,1040195,0,SEA,40275.0,Giovani dos Santos,3.0,26,2019,LA,0,40275,94.0,live
9.1,1040195,0,SEA,76688.0,Jonathan dos Santos,3.0,26,2019,LA,0,76688,94.0,live
4.9,1040195,0,SEA,44871.0,Rolf Feltscher,2.0,26,2019,LA,0,44871,94.0,live
5.2,1040195,0,SEA,105021.0,Giancarlo Gonzalez,2.0,26,2019,LA,0,105021,94.0,live
4.5,1040195,0,SEA,197421.0,Tomas Hilliard-Arce,2.0,26,2019,LA,0,197421,94.0,live
11.8,1040195,0,SEA,9808.0,Zlatan Ibrahimovic,4.0,26,2019,LA,0,9808,94.0,live
5.0,1040195,0,SEA,177978.0,Bradford Jamieson IV,3.0,26,2019,LA,0,177978,94.0,live
6.1,1040195,0,SEA,95277.0,Perry Kitchen,3.0,26,2019,LA,0,95277,94.0,live
4.5,1040195,0,SEA,110118.0,Matt Lampson,1.0,26,2019,LA,0,110118,94.0,live
5.8,1040195,0,SEA,88534.0,Sebastian Lletget,3.0,26,2019,LA,0,88534,94.0,live
10.0,1040195,0,SEA,173220.0,Cristian Pavon,3.0,26,2019,LA,0,173220,94.0,live
7.1,1040195,0,SEA,50768.0,Diego Polenta,2.0,26,2019,LA,0,50768,94.0,live
5.2,1040195,0,SEA,60152.0,Chris Pontius,3.0,26,2019,LA,0,60152,94.0,live
4.1,1040195,0,SEA,213213.0,Dave Romney,2.0,26,2019,LA,0,213213,94.0,live
4.9,1040195,0,SEA,63800.0,Jorgen Skjelvik,2.0,26,2019,LA,0,63800,94.0,live
5.2,1040195,0,SEA,111473.0,Daniel Steres,2.0,26,2019,LA,0,111473,94.0,live
4.5,1040195,0,SEA,433843.0,Diedie Traore,2.0,26,2019,LA,0,433843,94.0,live
4.5,1040195,0,SEA,176416.0,Hugo Arellano,2.0,26,2019,LA,0,176416,94.0,live
4.3,1040189,0,NE,424474.0,Griffin Dorsey,3.0,26,2019,TOR,0,424474,94.0,live
4.5,1040195,0,SEA,436893.0,Julian Araujo,2.0,26,2019,LA,0,436893,94.0,live
7.5,1040195,0,SEA,169881.0,Favio Alvarez,3.0,26,2019,LA,0,169881,94.0,live
4.9,1040189,0,NE,135300.0,Tsubasa Endoh,3.0,26,2019,TOR,0,135300,94.0,live
6.1,1040189,0,NE,225061.0,Liam Fraser,3.0,26,2019,TOR,0,225061,94.0,live
6.8,1040189,0,NE,204556.0,Erickson Gallardo,3.0,26,2019,TOR,0,204556,94.0,live
7.1,1040189,0,NE,60218.0,Omar Gonzalez,2.0,26,2019,TOR,0,60218,94.0,live
4.3,1040189,0,NE,221403.0,Richie Laryea,2.0,26,2019,TOR,0,221403,94.0,live
5.0,1040189,0,NE,68259.0,Chris Mavinga,2.0,26,2019,TOR,0,68259,94.0,live
4.9,1040189,0,NE,41627.0,Drew Moor,2.0,26,2019,TOR,0,41627,94.0,live
5.0,1040189,0,NE,95630.0,Ashtone Morgan,2.0,26,2019,TOR,0,95630,94.0,live
4.8,1040189,0,NE,83065.0,Justin Morrow,2.0,26,2019,TOR,0,83065,94.0,live
4.2,1040189,0,NE,116661.0,Patrick Mullins,4.0,26,2019,TOR,0,116661,94.0,live
4.0,1040189,0,NE,421819.0,Noble Okello,3.0,26,2019,TOR,0,421819,94.0,live
7.4,1040189,0,NE,153647.0,Jonathan Osorio,3.0,26,2019,TOR,0,153647,94.0,live
4.5,1040189,0,NE,50051.0,Caleb Patterson-Sewell,1.0,26,2019,TOR,0,50051,94.0,live
10.1,1040189,0,NE,89238.0,Alejandro Pozuelo,3.0,26,2019,TOR,0,89238,94.0,live
4.0,1040189,0,NE,477838.0,Jacob Shaffelburg,3.0,26,2019,TOR,0,477838,94.0,live
4.5,1040189,0,NE,250972.0,Ryan Telfer,2.0,26,2019,TOR,0,250972,94.0,live
4.5,1040189,0,NE,40798.0,Gregory van der Wiel,2.0,26,2019,TOR,0,40798,94.0,live
6.4,1040189,0,NE,37975.0,Quentin Westberg,1.0,26,2019,TOR,0,37975,94.0,live
4.7,1040189,0,NE,151949.0,Eriq Zavaleta,2.0,26,2019,TOR,0,151949,94.0,live
9.5,1040195,0,SEA,86140.0,Romain Alessandrini,3.0,26,2019,LA,0,86140,94.0,live
4.0,1040195,0,SEA,224430.0,Efrain Alvarez,3.0,26,2019,LA,0,224430,94.0,live
4.8,1040195,0,SEA,234964.0,Uriel Antuna,3.0,26,2019,LA,0,234964,94.0,live
5.0,1040192,1,RSL,98925.0,Andres Flores,3.0,26,2019,POR,0,98925,94.0,live
