cost,event_id,home,opponent,player_id,player_name,position_id,round,season,team,dgw,alt_player_id,unique_round,dataset
5.0,1040195,1,LA,58634.0,Kelvin Leerdam,2.0,26,2019,SEA,0,58634,94.0,live
4.0,1040193,1,ORL,423553.0,Kevin Partida,2.0,26,2019,SJ,0,423553,94.0,live
7.6,1040193,0,SJ,85601.0,Robin Jansson,2.0,26,2019,ORL,0,85601,94.0,live
5.2,1040193,0,SJ,41703.0,Sacha Kljestan,3.0,26,2019,ORL,0,41703,94.0,live
7.2,1040183,0,MTL,38413.0,Jon Erice,3.0,26,2019,VAN,1,38413,94.0,live
4.0,1040183,0,MTL,170843.0,PC,3.0,26,2019,VAN,1,170843,94.0,live
6.6,1040183,0,MTL,122836.0,Erik Godoy,2.0,26,2019,VAN,1,122836,94.0,live
4.0,1040183,0,MTL,248397.0,Thomas Hasal,1.0,26,2019,VAN,1,248397,94.0,live
5.7,1040183,0,MTL,88812.0,Doneil Henry,2.0,26,2019,VAN,1,88812,94.0,live
7.2,1040183,0,MTL,455605.0,Inbeom Hwang,3.0,26,2019,VAN,1,455605,94.0,live
4.5,1040183,0,MTL,467743.0,Jasser Khmiri,2.0,26,2019,VAN,1,467743,94.0,live
4.0,1040183,0,MTL,231573.0,Brett Levis,2.0,26,2019,VAN,1,231573,94.0,live
5.3,1040183,0,MTL,95276.0,Zac MacMath,1.0,26,2019,VAN,1,95276,94.0,live
4.1,1040183,0,MTL,226386.0,Brendan McDonough,2.0,26,2019,VAN,1,226386,94.0,live
4.0,1040183,0,MTL,112544.0,Sean Melvin,1.0,26,2019,VAN,1,112544,94.0,live
7.0,1040183,0,MTL,57252.0,Fredy Montero,4.0,26,2019,VAN,1,57252,94.0,live
4.0,1040183,0,MTL,424258.0,Georges Mukumbilwa,2.0,26,2019,VAN,1,424258,94.0,live
4.6,1040183,0,MTL,245005.0,Jake Nerwinski,2.0,26,2019,VAN,1,245005,94.0,live
4.5,1040183,0,MTL,247683.0,David Norman Jr.,3.0,26,2019,VAN,1,247683,94.0,live
8.1,1040183,0,MTL,156787.0,Yordy Reyna,3.0,26,2019,VAN,1,156787,94.0,live
5.8,1040183,0,MTL,62839.0,Tosaint Ricketts,4.0,26,2019,VAN,1,62839,94.0,live
4.9,1040183,0,MTL,110618.0,Andy Rose,3.0,26,2019,VAN,1,110618,94.0,live
4.0,1040183,0,MTL,27678.0,Scott Sutter,2.0,26,2019,VAN,1,27678,94.0,live
6.0,1040183,0,MTL,92437.0,Russell Teibert,3.0,26,2019,VAN,1,92437,94.0,live
5.1,1040183,0,MTL,186742.0,Lucas Venuto,3.0,26,2019,VAN,1,186742,94.0,live
7.3,1040183,0,MTL,153575.0,Maxime Crepeau,1.0,26,2019,VAN,1,153575,94.0,live
7.1,1040194,1,NYC,153706.0,Ali Adnan,2.0,26,2019,VAN,1,153706,94.0,live
6.9,1040183,0,MTL,228760.0,Derek Cornelius,2.0,26,2019,VAN,1,228760,94.0,live
4.5,1040183,0,MTL,437690.0,Simon Colyn,3.0,26,2019,VAN,1,437690,94.0,live
4.0,1040185,0,DAL,128117.0,Ben Lundt,1.0,26,2019,CIN,0,128117,94.0,live
5.7,1040185,0,DAL,151952.0,Kekuta Manneh,4.0,26,2019,CIN,0,151952,94.0,live
6.6,1040185,0,DAL,110608.0,Darren Mattocks,4.0,26,2019,CIN,0,110608,94.0,live
4.5,1040185,0,DAL,474171.0,Tommy McCabe,3.0,26,2019,CIN,0,474171,94.0,live
5.0,1040185,0,DAL,102553.0,Jimmy McLaughlin,3.0,26,2019,CIN,0,102553,94.0,live
4.5,1040185,0,DAL,247041.0,Hassan Ndam,2.0,26,2019,CIN,0,247041,94.0,live
4.6,1040185,0,DAL,153264.0,Alvas Powell,2.0,26,2019,CIN,0,153264,94.0,live
5.0,1040185,0,DAL,172761.0,Spencer Richey,1.0,26,2019,CIN,0,172761,94.0,live
6.5,1040185,0,DAL,94255.0,Kenny Saief,3.0,26,2019,CIN,0,94255,94.0,live
4.5,1040185,0,DAL,151937.0,Blake Smith,2.0,26,2019,CIN,0,151937,94.0,live
5.2,1040185,0,DAL,164477.0,Caleb Stanko,3.0,26,2019,CIN,0,164477,94.0,live
5.2,1040185,0,DAL,46374.0,Przemyslaw Tyton,1.0,26,2019,CIN,0,46374,94.0,live
6.0,1040185,0,DAL,95280.0,Victor Ulloa,3.0,26,2019,CIN,0,95280,94.0,live
4.4,1040185,0,DAL,56328.0,Maikel van der Werff,2.0,26,2019,CIN,0,56328,94.0,live
4.0,1040185,0,DAL,193906.0,Kendall Waston,2.0,26,2019,CIN,0,193906,94.0,live
4.5,1040185,0,DAL,151951.0,Emery Welshman,4.0,26,2019,CIN,0,151951,94.0,live
7.1,1040183,0,MTL,153706.0,Ali Adnan,2.0,26,2019,VAN,1,153706,94.0,live
4.1,1040183,0,MTL,244709.0,Joaquin Ardaiz,4.0,26,2019,VAN,1,244709,94.0,live
4.3,1040183,0,MTL,421350.0,Theo Bair,4.0,26,2019,VAN,1,421350,94.0,live
4.0,1040183,0,MTL,244407.0,Michael Baldisimo,3.0,26,2019,VAN,1,244407,94.0,live
5.7,1040183,0,MTL,95786.0,Lass Bangoura,3.0,26,2019,VAN,1,95786,94.0,live
4.5,1040183,0,MTL,437693.0,Simon Colyn,3.0,26,2019,VAN,1,437693,94.0,live
7.9,1040185,0,DAL,51295.0,Emmanuel Ledesma,3.0,26,2019,CIN,0,51295,94.0,live
4.1,1040194,1,NYC,244709.0,Joaquin Ardaiz,4.0,26,2019,VAN,1,244709,94.0,live
4.0,1040194,1,NYC,244407.0,Michael Baldisimo,3.0,26,2019,VAN,1,244407,94.0,live
5.1,1040194,1,NYC,186742.0,Lucas Venuto,3.0,26,2019,VAN,1,186742,94.0,live
4.5,1040193,1,ORL,27058.0,Francois Affolter,2.0,26,2019,SJ,0,27058,94.0,live
4.0,1040193,1,ORL,426106.0,Jacob Akanyirige,2.0,26,2019,SJ,0,426106,94.0,live
4.0,1040193,1,ORL,173614.0,Matt Bersano,1.0,26,2019,SJ,0,173614,94.0,live
5.0,1040193,1,ORL,200786.0,Eric Calvillo,3.0,26,2019,SJ,0,200786,94.0,live
4.0,1040193,1,ORL,467478.0,Cade Cowell,4.0,26,2019,SJ,0,467478,94.0,live
6.4,1040193,1,ORL,99103.0,Harold Cummings,2.0,26,2019,SJ,0,99103,94.0,live
10.8,1040193,1,ORL,66553.0,Magnus Eriksson,3.0,26,2019,SJ,0,66553,94.0,live
10.3,1040193,1,ORL,170799.0,Cristian Espinoza,3.0,26,2019,SJ,0,170799,94.0,live
4.4,1040193,1,ORL,223215.0,Luis Felipe,3.0,26,2019,SJ,0,223215,94.0,live
6.7,1040193,1,ORL,102224.0,Carlos Fierro,3.0,26,2019,SJ,0,102224,94.0,live
4.3,1040193,1,ORL,426120.0,Gilbert Fuentes,3.0,26,2019,SJ,0,426120,94.0,live
7.5,1040193,1,ORL,99117.0,Anibal Godoy,3.0,26,2019,SJ,0,99117,94.0,live
4.5,1040193,1,ORL,474177.0,Siad Haji,3.0,26,2019,SJ,0,474177,94.0,live
5.7,1040193,1,ORL,54980.0,Danny Hoesen,4.0,26,2019,SJ,0,54980,94.0,live
6.8,1040193,1,ORL,51937.0,Florian Jungwirth,2.0,26,2019,SJ,0,51937,94.0,live
6.2,1040193,1,ORL,57304.0,Guram Kashia,2.0,26,2019,SJ,0,57304,94.0,live
5.1,1040193,1,ORL,174109.0,Nick Lima,2.0,26,2019,SJ,0,174109,94.0,live
5.9,1040193,1,ORL,226025.0,Marcos Lopez,2.0,26,2019,SJ,0,226025,94.0,live
4.0,1040193,1,ORL,226384.0,JT Marcinkowski,1.0,26,2019,SJ,0,226384,94.0,live
4.0,1040193,1,ORL,423062.0,Paul Marie,2.0,26,2019,SJ,0,423062,94.0,live
6.0,1040194,1,NYC,92437.0,Russell Teibert,3.0,26,2019,VAN,1,92437,94.0,live
4.3,1040194,1,NYC,421350.0,Theo Bair,4.0,26,2019,VAN,1,421350,94.0,live
4.0,1040194,1,NYC,27678.0,Scott Sutter,2.0,26,2019,VAN,1,27678,94.0,live
5.8,1040194,1,NYC,62839.0,Tosaint Ricketts,4.0,26,2019,VAN,1,62839,94.0,live
5.7,1040194,1,NYC,95786.0,Lass Bangoura,3.0,26,2019,VAN,1,95786,94.0,live
4.5,1040194,1,NYC,437690.0,Simon Colyn,3.0,26,2019,VAN,1,437690,94.0,live
4.5,1040194,1,NYC,437693.0,Simon Colyn,3.0,26,2019,VAN,1,437693,94.0,live
6.9,1040194,1,NYC,228760.0,Derek Cornelius,2.0,26,2019,VAN,1,228760,94.0,live
7.3,1040194,1,NYC,153575.0,Maxime Crepeau,1.0,26,2019,VAN,1,153575,94.0,live
7.2,1040194,1,NYC,38413.0,Jon Erice,3.0,26,2019,VAN,1,38413,94.0,live
4.0,1040194,1,NYC,170843.0,PC,3.0,26,2019,VAN,1,170843,94.0,live
6.6,1040194,1,NYC,122836.0,Erik Godoy,2.0,26,2019,VAN,1,122836,94.0,live
4.0,1040194,1,NYC,248397.0,Thomas Hasal,1.0,26,2019,VAN,1,248397,94.0,live
5.7,1040194,1,NYC,88812.0,Doneil Henry,2.0,26,2019,VAN,1,88812,94.0,live
7.2,1040194,1,NYC,455605.0,Inbeom Hwang,3.0,26,2019,VAN,1,455605,94.0,live
4.5,1040194,1,NYC,467743.0,Jasser Khmiri,2.0,26,2019,VAN,1,467743,94.0,live
4.0,1040194,1,NYC,231573.0,Brett Levis,2.0,26,2019,VAN,1,231573,94.0,live
5.3,1040194,1,NYC,95276.0,Zac MacMath,1.0,26,2019,VAN,1,95276,94.0,live
4.1,1040194,1,NYC,226386.0,Brendan McDonough,2.0,26,2019,VAN,1,226386,94.0,live
4.0,1040194,1,NYC,112544.0,Sean Melvin,1.0,26,2019,VAN,1,112544,94.0,live
7.0,1040194,1,NYC,57252.0,Fredy Montero,4.0,26,2019,VAN,1,57252,94.0,live
4.0,1040194,1,NYC,424258.0,Georges Mukumbilwa,2.0,26,2019,VAN,1,424258,94.0,live
4.6,1040194,1,NYC,245005.0,Jake Nerwinski,2.0,26,2019,VAN,1,245005,94.0,live
4.5,1040194,1,NYC,247683.0,David Norman Jr.,3.0,26,2019,VAN,1,247683,94.0,live
8.1,1040194,1,NYC,156787.0,Yordy Reyna,3.0,26,2019,VAN,1,156787,94.0,live
4.9,1040194,1,NYC,110618.0,Andy Rose,3.0,26,2019,VAN,1,110618,94.0,live
6.7,1040193,0,SJ,39276.0,Will Johnson,3.0,26,2019,ORL,0,39276,94.0,live
4.3,1040185,0,DAL,212010.0,Forrest Lasso,2.0,26,2019,CIN,0,212010,94.0,live
4.0,1040185,0,DAL,16248.0,Justin Hoyte,2.0,26,2019,CIN,0,16248,94.0,live
4.0,1040188,0,MTL,130049.0,Earl Edwards Jr.,1.0,26,2019,DC,0,130049,94.0,live
5.0,1040188,0,MTL,202378.0,Oniel Fisher,2.0,26,2019,DC,0,202378,94.0,live
6.6,1040188,0,MTL,82834.0,Bill Hamid,1.0,26,2019,DC,0,82834,94.0,live
6.3,1040188,0,MTL,64140.0,Leonardo Jara,2.0,26,2019,DC,0,64140,94.0,live
8.3,1040188,0,MTL,55758.0,Ola Kamara,4.0,26,2019,DC,0,55758,94.0,live
6.1,1040188,0,MTL,56812.0,Felipe Martins,3.0,26,2019,DC,0,56812,94.0,live
4.4,1040188,0,MTL,20491.0,Chris McCann,2.0,26,2019,DC,0,20491,94.0,live
4.7,1040188,0,MTL,205285.0,Joseph Mora,2.0,26,2019,DC,0,205285,94.0,live
5.7,1040188,0,MTL,149231.0,Junior Moreno,3.0,26,2019,DC,0,149231,94.0,live
4.2,1040188,0,MTL,234432.0,Chris Odoi-Atsem,2.0,26,2019,DC,0,234432,94.0,live
4.7,1040188,0,MTL,118377.0,Marquinhos Pedroso,2.0,26,2019,DC,0,118377,94.0,live
5.6,1040188,0,MTL,234404.0,Donovan Pines,2.0,26,2019,DC,0,234404,94.0,live
4.0,1040188,0,MTL,131839.0,Jalen Robinson,2.0,26,2019,DC,0,131839,94.0,live
7.2,1040188,0,MTL,213167.0,Lucas Rodriguez,3.0,26,2019,DC,0,213167,94.0,live
9.6,1040188,0,MTL,13017.0,Wayne Rooney,4.0,26,2019,DC,0,13017,94.0,live
5.0,1040188,0,MTL,210475.0,Ulises Segura,3.0,26,2019,DC,0,210475,94.0,live
4.5,1040188,0,MTL,41679.0,Chris Seitz,1.0,26,2019,DC,0,41679,94.0,live
5.8,1040188,0,MTL,20962.0,Zoltan Stieber,3.0,26,2019,DC,0,20962,94.0,live
4.5,1040188,0,MTL,474162.0,Akeem Ward,2.0,26,2019,DC,0,474162,94.0,live
4.5,1040188,0,MTL,226917.0,Gordon Wild,3.0,26,2019,DC,0,226917,94.0,live
4.0,1040188,0,MTL,436107.0,Griffin Yow,3.0,26,2019,DC,0,436107,94.0,live
4.9,1040188,0,MTL,211988.0,Chris Durkin,3.0,26,2019,DC,0,211988,94.0,live
4.8,1040191,0,PHI,200735.0,Mo Adams,3.0,26,2019,ATL,0,200735,94.0,live
6.3,1040188,0,MTL,209819.0,Russell Canouse,3.0,26,2019,DC,0,209819,94.0,live
7.9,1040188,0,MTL,121000.0,Frederic Brillant,2.0,26,2019,DC,0,121000,94.0,live
5.0,1040193,0,SJ,244768.0,Cam Lindley,3.0,26,2019,ORL,0,244768,94.0,live
7.3,1040193,0,SJ,194730.0,Jhegson Mendez,3.0,26,2019,ORL,0,194730,94.0,live
4.8,1040193,0,SJ,451038.0,Benji Michel,4.0,26,2019,ORL,0,451038,94.0,live
5.2,1040193,0,SJ,248399.0,Kamal Miller,2.0,26,2019,ORL,0,248399,94.0,live
5.6,1040193,0,SJ,443002.0,Joao Moutinho,2.0,26,2019,ORL,0,443002,94.0,live
5.9,1040193,0,SJ,234345.0,Chris Mueller,3.0,26,2019,ORL,0,234345,94.0,live
4.9,1040193,0,SJ,118230.0,Shane O'Neill,2.0,26,2019,ORL,0,118230,94.0,live
4.7,1040193,0,SJ,474169.0,Santiago Patino,4.0,26,2019,ORL,0,474169,94.0,live
8.2,1040193,0,SJ,78103.0,Mauricio Pereyra,3.0,26,2019,ORL,0,78103,94.0,live
5.2,1040193,0,SJ,78015.0,Dillon Powers,3.0,26,2019,ORL,0,78015,94.0,live
4.8,1040193,0,SJ,211539.0,Greg Ranjitsingh,1.0,26,2019,ORL,0,211539,94.0,live
6.1,1040193,0,SJ,102456.0,Oriol Rosell,3.0,26,2019,ORL,0,102456,94.0,live
7.5,1040193,0,SJ,110620.0,Brian Rowe,1.0,26,2019,ORL,0,110620,94.0,live
7.9,1040193,0,SJ,60906.0,Lamine Sane,2.0,26,2019,ORL,0,60906,94.0,live
5.0,1040193,0,SJ,227733.0,Kyle Smith,2.0,26,2019,ORL,0,227733,94.0,live
4.0,1040193,0,SJ,219510.0,Mason Stajduhar,1.0,26,2019,ORL,0,219510,94.0,live
7.5,1040188,0,MTL,179384.0,Luciano Acosta,3.0,26,2019,DC,0,179384,94.0,live
4.4,1040188,0,MTL,60225.0,Quincy Amarikwa,4.0,26,2019,DC,0,60225,94.0,live
7.7,1040188,0,MTL,166921.0,Paul Arriola,3.0,26,2019,DC,0,166921,94.0,live
5.8,1040188,0,MTL,129430.0,Steven Birnbaum,2.0,26,2019,DC,0,129430,94.0,live
4.0,1040188,0,MTL,168365.0,Emmanuel Boateng,3.0,26,2019,DC,0,168365,94.0,live
4.5,1040188,0,MTL,475715.0,Antonio Bustamante,3.0,26,2019,DC,0,475715,94.0,live
6.2,1040185,0,DAL,18681.0,Roland Lamah,3.0,26,2019,CIN,0,18681,94.0,live
4.1,1040191,0,PHI,135297.0,Mikey Ambrose,2.0,26,2019,ATL,0,135297,94.0,live
8.3,1040191,0,PHI,231969.0,Ezequiel Barco,3.0,26,2019,ATL,0,231969,94.0,live
5.8,1040191,0,PHI,194102.0,Eric Remedi,3.0,26,2019,ATL,0,194102,94.0,live
9.0,1040191,0,PHI,241500.0,Miles Robinson,2.0,26,2019,ATL,0,241500,94.0,live
4.8,1040191,0,PHI,50067.0,Brek Shea,2.0,26,2019,ATL,0,50067,94.0,live
4.9,1040191,0,PHI,218313.0,Brandon Vazquez,4.0,26,2019,ATL,0,218313,94.0,live
7.7,1040191,0,PHI,122828.0,Hector Villalba,4.0,26,2019,ATL,0,122828,94.0,live
7.0,1040185,0,DAL,95186.0,Fanendo Adi,4.0,26,2019,CIN,0,95186,94.0,live
5.2,1040185,0,DAL,163482.0,Fatai Alashe,3.0,26,2019,CIN,0,163482,94.0,live
5.0,1040185,0,DAL,141538.0,Nazmi Albadawi,3.0,26,2019,CIN,0,141538,94.0,live
4.6,1040185,0,DAL,424659.0,Frankie Amaya,3.0,26,2019,CIN,0,424659,94.0,live
5.0,1040185,0,DAL,116700.0,Leonardo Bertone,3.0,26,2019,CIN,0,116700,94.0,live
4.3,1040185,0,DAL,82844.0,Corben Bone,3.0,26,2019,CIN,0,82844,94.0,live
7.4,1040185,0,DAL,210473.0,Allan Cruz,3.0,26,2019,CIN,0,210473,94.0,live
4.3,1040185,0,DAL,423511.0,Rashawn Dally,4.0,26,2019,CIN,0,423511,94.0,live
4.0,1040185,0,DAL,89518.0,Mathieu Deplagne,2.0,26,2019,CIN,0,89518,94.0,live
4.0,1040185,0,DAL,220752.0,Derrick Etienne Jr.,3.0,26,2019,CIN,0,220752,94.0,live
5.5,1040185,0,DAL,110209.0,Greg Garza,2.0,26,2019,CIN,0,110209,94.0,live
4.5,1040185,0,DAL,226306.0,Logan Gdula,2.0,26,2019,CIN,0,226306,94.0,live
4.1,1040185,0,DAL,234214.0,Andrew Gutman,2.0,26,2019,CIN,0,234214,94.0,live
5.3,1040185,0,DAL,111253.0,Joseph-Claude Gyau,3.0,26,2019,CIN,0,111253,94.0,live
4.0,1040185,0,DAL,132113.0,Nick Hagglund,2.0,26,2019,CIN,0,132113,94.0,live
4.0,1040185,0,DAL,234669.0,Jimmy Hague,1.0,26,2019,CIN,0,234669,94.0,live
5.8,1040191,0,PHI,79237.0,Florentin Pogba,2.0,26,2019,ATL,0,79237,94.0,live
4.0,1040191,0,PHI,474179.0,Anderson Asiedu,3.0,26,2019,ATL,0,474179,94.0,live
4.0,1040191,0,PHI,243532.0,Dion Pereira,3.0,26,2019,ATL,0,243532,94.0,live
4.0,1040191,0,PHI,422516.0,Patrick Okonkwo,4.0,26,2019,ATL,0,422516,94.0,live
4.5,1040191,0,PHI,426771.0,George Bello,2.0,26,2019,ATL,0,426771,94.0,live
4.0,1040191,0,PHI,426797.0,George Campbell,2.0,26,2019,ATL,0,426797,94.0,live
4.5,1040191,0,PHI,220142.0,Andrew Carleton,3.0,26,2019,ATL,0,220142,94.0,live
6.9,1040191,0,PHI,193891.0,Franco Escobar,2.0,26,2019,ATL,0,193891,94.0,live
5.0,1040191,0,PHI,227656.0,Luiz Fernando,3.0,26,2019,ATL,0,227656,94.0,live
4.5,1040191,0,PHI,234618.0,Jon Gallagher,2.0,26,2019,ATL,0,234618,94.0,live
8.1,1040191,0,PHI,95780.0,Leandro Gonzalez Pirez,2.0,26,2019,ATL,0,95780,94.0,live
4.5,1040191,0,PHI,220147.0,Chris Goslin,3.0,26,2019,ATL,0,220147,94.0,live
10.4,1040191,0,PHI,244997.0,Julian Gressel,3.0,26,2019,ATL,0,244997,94.0,live
8.2,1040191,0,PHI,41705.0,Brad Guzan,1.0,26,2019,ATL,0,41705,94.0,live
4.5,1040191,0,PHI,173423.0,Jose Hernandez,2.0,26,2019,ATL,0,173423,94.0,live
4.4,1040191,0,PHI,122342.0,Emerson Hyndman,3.0,26,2019,ATL,0,122342,94.0,live
4.5,1040191,0,PHI,156919.0,Alec Kann,1.0,26,2019,ATL,0,156919,94.0,live
5.0,1040191,0,PHI,66857.0,Kevin Kratz,3.0,26,2019,ATL,0,66857,94.0,live
4.5,1040191,0,PHI,249242.0,Lagos Kunga,3.0,26,2019,ATL,0,249242,94.0,live
4.3,1040191,0,PHI,41551.0,Jeff Larentowicz,3.0,26,2019,ATL,0,41551,94.0,live
14.2,1040191,0,PHI,111686.0,Josef Martinez,4.0,26,2019,ATL,0,111686,94.0,live
9.7,1040191,0,PHI,170797.0,Pity Martinez,3.0,26,2019,ATL,0,170797,94.0,live
7.0,1040191,0,PHI,94368.0,Justin Meram,3.0,26,2019,ATL,0,94368,94.0,live
4.0,1040191,0,PHI,205550.0,Brendan Moore,1.0,26,2019,ATL,0,205550,94.0,live
7.9,1040191,0,PHI,95261.0,Darlington Nagbe,3.0,26,2019,ATL,0,95261,94.0,live
4.8,1040191,0,PHI,41552.0,Michael Parkhurst,2.0,26,2019,ATL,0,41552,94.0,live
5.0,1040186,0,SKC,95309.0,Joe Willis,1.0,26,2019,HOU,0,95309,94.0,live
